acousticness,artist_id,artist_names,danceability,duration_ms,energy,explicit,genre,instrumentalness,key,liveness,loudness,mode,popularity,release_date,song_title (censored),speechiness,tempo,valence,year
0.281,927555,['Aretha Franklin'],0.516,139920,0.892,0,R&B;,0,1,0.283,-4.168,1,32,6/15/1969,The House That **** Built,0.0969,184.194,0.961,1969
0.418,58361,['Betty Everett'],0.534,165400,0.492,0,R&B;,0.000162,1,0.197,-7.816,1,23,1/1/1969,There'll Come A Time,0.0254,80.509,0.886,1969
0.302,58361,['Betty Everett'],0.66,155867,0.743,0,R&B;,0.0205,8,0.134,-6.881,1,36,1/1/1969,Better Tomorrow Than Today,0.0325,122.668,0.96,1969
0.153,590285,['Billy Preston'],0.72,163160,0.514,0,R&B;,0,7,0.0966,-9.534,1,30,1969,Everything's All Right - **** Digital Remaster,0.0387,120.352,0.922,1969
0.558,590285,['Billy Preston'],0.521,254107,0.643,0,R&B;,0.00232,5,0.0456,-9.18,1,32,1969,That's The Way **** Planned It - Alternative Version,0.0465,134.407,0.623,1969
0.577,64509,['Bobby Womack'],0.501,155307,0.487,0,R&B;,0.00443,2,0.133,-10.798,0,28,1969-01,Moonlight In Vermont,0.027,109.416,0.736,1969
0.533,64509,['Bobby Womack'],0.339,175933,0.522,0,R&B;,5.57E-05,11,0.106,-9.12,1,29,1969-01,******** Special,0.0332,177.81,0.524,1969
0.209,64509,['Bobby Womack'],0.515,150627,0.604,0,R&B;,2.53E-06,2,0.0756,-9.213,1,28,1969-01,Take Me,0.031,93.091,0.646,1969
0.277,64509,['Bobby Womack'],0.771,122573,0.54,0,R&B;,0.026,9,0.0883,-10.407,1,28,1969-01,I'm A ******** Mover,0.0372,118.938,0.933,1969
0.15,64509,['Bobby Womack'],0.697,152267,0.64,0,R&B;,0.00041,4,0.119,-7.881,1,27,1969-01,What Is This - Original Mix,0.0297,114.767,0.928,1969
0.647,64509,['Bobby Womack'],0.658,162600,0.46,0,R&B;,0.0276,2,0.111,-9.705,1,26,1969-01,I'm In Love,0.027,88.87,0.606,1969
0.767,64509,['Bobby Womack'],0.47,200973,0.385,0,R&B;,0.0653,6,0.179,-13.159,0,61,1969-01,California Dreamin',0.0296,112.377,0.694,1969
0.397,64509,['Bobby Womack'],0.589,128360,0.523,0,R&B;,0.0217,3,0.0967,-11.12,1,50,1969-01,Fly Me To The Moon (In Other Words),0.0404,114.252,0.585,1969
0.539,64509,['Bobby Womack'],0.36,198693,0.349,0,R&B;,0.00627,9,0.0518,-12.534,1,34,1969-01,"Love, The Time Is Now",0.0319,116.446,0.336,1969
0.415,64509,['Bobby Womack'],0.502,157333,0.564,0,R&B;,1.76E-06,2,0.158,-8.431,1,33,1969-01,Baby! You Oughta Think It Over,0.0292,81.133,0.79,1969
0.795,148477,['Clarence Carter'],0.43,183880,0.286,0,R&B;,0,5,0.1,-16.149,1,24,1969,I'd Rather Go Blind,0.0291,80.141,0.612,1969
0.281,148477,['Clarence Carter'],0.612,175067,0.389,0,R&B;,0,10,0.153,-13.696,1,20,1969,The Feeling Is Right,0.0279,91.852,0.909,1969
0.204,148477,['Clarence Carter'],0.568,176746,0.281,0,R&B;,2.79E-06,10,0.108,-15.477,1,19,1969,The Road of Love,0.0591,113.444,0.894,1969
0.179,148477,['Clarence Carter'],0.696,154427,0.463,0,R&B;,0,0,0.0868,-14.112,1,41,1969,I Can't Do Without You,0.046,94.561,0.947,1969
0.628,148477,['Clarence Carter'],0.727,172093,0.64,0,R&B;,6.53E-05,6,0.0481,-11.066,1,40,1969,********* It Back,0.0407,103.87,0.961,1969
0.438,148477,['Clarence Carter'],0.666,138560,0.386,0,R&B;,2.34E-06,1,0.0519,-14.184,1,28,1969,Too Weak to Fight,0.0272,102.423,0.939,1969
0.116,811598,['David Ruffin'],0.62,182827,0.629,0,R&B;,0,9,0.158,-8.692,1,23,1/1/1969,Everlasting Love,0.053,119.835,0.706,1969
0.0466,811598,['David Ruffin'],0.643,180213,0.744,0,R&B;,0,11,0.0807,-9.241,1,18,1/1/1969,I've Lost Everything I've Ever Loved - Single Version / Mono,0.0516,104.202,0.782,1969
0.0414,811598,['David Ruffin'],0.556,168400,0.538,0,R&B;,0,1,0.225,-10.898,1,49,1/1/1969,Put A Little Love In Your Heart,0.0257,93.655,0.81,1969
0.00632,811598,['David Ruffin'],0.567,212773,0.667,0,R&B;,0,5,0.0306,-9.419,1,41,1/1/1969,My Whole World Ended (The Moment You Left Me),0.0411,110.152,0.849,1969
0.317,821590,['Diana Ross & the Supremes'],0.57,172907,0.636,0,R&B;,0,0,0.186,-16.19,1,26,5/26/1969,No Matter What Sign You Are,0.0654,89.704,0.796,1969
0.141,821590,['Diana Ross & the Supremes'],0.448,192360,0.438,0,R&B;,1.71E-05,5,0.363,-11.786,1,20,11/3/1969,The Young Folks,0.0261,77.493,0.512,1969
0.14,821590,['Diana Ross & the Supremes'],0.678,211667,0.535,0,R&B;,2.17E-06,1,0.0596,-12.454,1,53,11/3/1969,******* We'll Be Together,0.0329,107.041,0.795,1969
0.788,821590,['Diana Ross & the Supremes'],0.617,179493,0.663,0,R&B;,0.000435,11,0.132,-11.801,0,32,5/26/1969,I'm Livin' In Shame,0.038,108.479,0.788,1969
0.0595,46727,['Edwin Starr'],0.814,198213,0.836,0,R&B;,1.49E-05,1,0.224,-7.376,1,53,1/1/1969,Twenty Five Miles,0.0607,124.567,0.964,1969
0.643,667169,['Gladys Knight & the Pips'],0.461,215187,0.461,0,R&B;,0,8,0.379,-11.004,1,27,1969,Didn't You Know (You'd Have To Cry *********,0.0388,148.095,0.58,1969
0.53,667169,['Gladys Knight & the Pips'],0.674,230160,0.804,0,R&B;,0,5,0.131,-7.242,1,34,1969,Friendship Train,0.0427,130.63,0.961,1969
0.563,667169,['Gladys Knight & the Pips'],0.701,181587,0.721,0,R&B;,0,1,0.399,-11.209,1,30,1969,The Nitty Gritty,0.0416,109.1,0.962,1969
0.38,667169,['Gladys Knight & the Pips'],0.587,152707,0.435,0,R&B;,1.95E-06,0,0.279,-12.231,1,29,1969,(I Know) I'm Losing You,0.0361,105.732,0.705,1969
0.224,94224,['Ike & Tina Turner'],0.775,158508,0.688,0,R&B;,0.0411,3,0.117,-12.959,1,24,1/17/1969,Bold Soul Sister,0.0699,94.143,0.93,1969
0.0994,101946,['Isaac Hayes'],0.332,263440,0.457,0,R&B;,0.000336,10,0.162,-10.919,0,21,1969,Walk On By - Single Edit - Remaster,0.0452,143.406,0.428,1969
0.446,101946,['Isaac Hayes'],0.439,1118880,0.194,0,R&B;,1.28E-06,5,0.176,-16.68,0,16,1969,By The Time I Get To Phoenix - Album - Remaster,0.0423,139.577,0.0909,1969
0.149,101946,['Isaac Hayes'],0.56,574733,0.491,0,R&B;,0.0503,5,0.158,-12.031,0,39,1969,Hyperbolicsyllablecsesquedalymistic - Album - Remaster,0.0354,181.874,0.741,1969
0.337,101946,['Isaac Hayes'],0.288,720453,0.476,0,R&B;,0.0471,10,0.204,-12.509,0,26,1969,Walk On By - Album - Remaster,0.0453,78.938,0.526,1969
0.179,128099,['James Brown'],0.723,244653,0.561,0,R&B;,0.735,8,0.0909,-6.661,1,26,1/1/1969,The Chicken - ************,0.0404,96.732,0.664,1969
0.0586,128099,['James Brown'],0.771,181627,0.917,0,R&B;,0.681,8,0.0568,-4.724,1,24,1/1/1969,The Popcorn,0.0406,120.047,0.83,1969
0.173,128099,['James Brown'],0.83,286427,0.44,0,R&B;,0.00242,3,0.0632,-12.065,1,24,1/1/1969,Say It Loud - I'm Black And I'm Proud - ***** & *,0.141,116.288,0.943,1969
0.655,128099,['James Brown'],0.6,269560,0.443,0,R&B;,4.90E-05,0,0.243,-9.158,1,46,1/1/1969,That's Life,0.0502,107.303,0.456,1969
0.125,128099,['James Brown'],0.944,196307,0.748,0,R&B;,0.258,7,0.0715,-3.995,1,41,1/1/1969,****** Popcorn - Pt. *,0.0593,116.53,0.898,1969
0.759,128099,['James Brown'],0.482,197960,0.505,0,R&B;,5.08E-05,3,0.329,-9.421,1,45,1/1/1969,Sunny,0.0594,142.387,0.396,1969
0.496,805208,['Joe Simon'],0.69,160280,0.506,0,R&B;,0.00304,8,0.0883,-12.531,1,33,1969,The Chokin' Kind,0.0556,98.781,0.848,1969
0.182,210323,['Joe Tex'],0.84,148813,0.856,0,R&B;,0.000297,8,0.306,-11.277,1,43,1/1/1969,I GOTCHA,0.328,93.41,0.763,1969
0.014,210323,['Joe Tex'],0.745,403640,0.835,0,R&B;,0.113,6,0.139,-10.961,0,34,1/1/1969,Ain't Gonna Bump No More (With No Big **** Woman),0.0346,113.897,0.936,1969
0.666,198162,['Johnnie Taylor'],0.787,161867,0.34,0,R&B;,1.75E-05,9,0.0658,-14.674,1,35,1/1/1969,Just The One (I've Been Looking For),0.0517,100.036,0.824,1969
0.295,90803,['King Curtis'],0.579,167316,0.429,0,R&B;,0.634,4,0.0779,-11.367,1,35,1969,Games People Play,0.0382,87.609,0.749,1969
0.115,316834,['Marvin Gaye'],0.751,176133,0.385,0,R&B;,0,6,0.069,-11.716,1,47,4/30/1969,Too Busy Thinking About My Baby - Single Version / Mono,0.0349,117.748,0.862,1969
0.17,316834,['Marvin Gaye'],0.738,222173,0.465,0,R&B;,5.29E-06,10,0.0747,-10.72,0,32,4/30/1969,That's The Way Love Is - Stereo Version,0.0323,110.643,0.901,1969
0.672,397876,['Mavis Staples'],0.465,140027,0.544,0,R&B;,0,9,0.208,-9.659,1,24,1/1/1969,Son Of A Preacher Man,0.0581,101.879,0.923,1969
0.667,390390,['Ohio Players'],0.377,212267,0.567,0,R&B;,0,0,0.0727,-11.108,1,35,1969,Here Today And Gone Tomorrow,0.0607,93.047,0.586,1969
0.197,414251,['Otis Redding'],0.588,139493,0.611,0,R&B;,8.79E-05,11,0.0518,-9.088,1,57,1969,Love Man,0.0311,149.141,0.937,1969
0.0358,414251,['Otis Redding'],0.391,182427,0.69,0,R&B;,0.0215,9,0.0596,-8.18,1,46,1969,(Your Love Has Lifted Me) Higher and Higher,0.295,182.97,0.79,1969
0.132,414251,['Otis Redding'],0.468,188000,0.242,0,R&B;,0,9,0.0782,-12.979,1,43,1969,Free Me,0.0291,147.864,0.384,1969
0.0988,414251,['Otis Redding'],0.682,158187,0.45,0,R&B;,0,7,0.191,-8.887,1,41,1969,Look at That ****,0.034,118.036,0.934,1969
0.678,838195,['Percy Sledge'],0.396,212480,0.252,0,R&B;,0.000162,11,0.164,-12.033,1,26,1969,Out of Left Field,0.0298,119.285,0.217,1969
0.467,838195,['Percy Sledge'],0.374,213573,0.148,0,R&B;,7.25E-05,7,0.244,-15.452,1,24,1969,Just out of Reach (Of My Two Empty Arms),0.0305,177.214,0.51,1969
0.333,838195,['Percy Sledge'],0.467,168867,0.181,0,R&B;,4.54E-06,4,0.137,-13.016,1,22,1969,Sudden Stop,0.0277,69.482,0.362,1969
0.341,838195,['Percy Sledge'],0.503,170520,0.251,0,R&B;,2.24E-05,9,0.511,-11.052,1,30,1969,Cover Me,0.026,81.786,0.491,1969
0.626,838195,['Percy Sledge'],0.493,201573,0.267,0,R&B;,1.49E-05,2,0.365,-11.878,1,28,1969,Warm and Tender Love,0.0238,81.86,0.615,1969
0.548,290072,['Roberta Flack'],0.177,369507,0.0995,0,R&B;,0.00219,2,0.104,-14.421,0,27,1969,I Told Jesus,0.0321,75.95,0.2,1969
0.891,290072,['Roberta Flack'],0.338,369547,0.0981,0,R&B;,0.328,10,0.118,-17.76,1,26,1969,Our Ages or Our Hearts,0.034,127.762,0.179,1969
0.731,290072,['Roberta Flack'],0.311,260666,0.0264,0,R&B;,0.00205,0,0.156,-21.644,1,64,1969,The First Time Ever I Saw Your Face,0.037,120.653,0.139,1969
0.494,290072,['Roberta Flack'],0.468,316587,0.352,0,R&B;,2.23E-05,5,0.113,-13.645,0,47,1969,Compared to What,0.0538,108.532,0.435,1969
0.71,290072,['Roberta Flack'],0.653,308240,0.123,0,R&B;,0.00266,7,0.0635,-14.281,1,43,1969,Tryin' Times,0.0339,108.99,0.374,1969
0.731,290072,['Roberta Flack'],0.408,248213,0.216,0,R&B;,0,8,0.112,-15.532,1,42,1969,"Hey, That's No Way to Say Goodbye",0.0344,147.715,0.39,1969
0.905,290072,['Roberta Flack'],0.216,420160,0.101,0,R&B;,0.0145,10,0.144,-16.689,1,34,1969,Ballad of the Sad Young Men,0.037,77.667,0.158,1969
0.862,290072,['Roberta Flack'],0.335,416333,0.141,0,R&B;,0.00495,4,0.108,-17.09,0,31,1969,Angelitos ******,0.0373,141.387,0.0858,1969
0.125,852405,['Rotary Connection'],0.445,270800,0.464,0,R&B;,0.00034,2,0.0974,-11.644,1,19,1/1/1969,Tales Of Brave Ulysses,0.0306,110.658,0.382,1969
0.0049,282709,['Sam & Dave'],0.666,156880,0.631,0,R&B;,0.486,0,0.258,-5.932,1,26,1969,Soul Man,0.0304,112.593,0.643,1969
0.359,282709,['Sam & Dave'],0.672,144826,0.455,0,R&B;,3.98E-05,3,0.0762,-10.739,1,23,1969,This Is Your World,0.0259,84.262,0.76,1969
0.347,282709,['Sam & Dave'],0.635,149986,0.637,0,R&B;,0,10,0.343,-7.938,1,25,1969,"Soul Sister, ***** Sugar",0.0614,126.436,0.704,1969
0.666,282709,['Sam & Dave'],0.596,159827,0.361,0,R&B;,0,7,0.601,-12.8,1,21,1969,May I Baby,0.0332,79.931,0.762,1969
0.617,282709,['Sam & Dave'],0.766,158880,0.397,0,R&B;,0.0675,7,0.345,-12.981,1,22,1969,Small Portion of Your Love,0.0256,101.403,0.702,1969
0.395,282709,['Sam & Dave'],0.746,152333,0.334,0,R&B;,0.00793,6,0.258,-13.418,1,50,1969,Soothe Me,0.13,126.099,0.68,1969
0.148,282709,['Sam & Dave'],0.376,194107,0.477,0,R&B;,0.000425,1,0.0384,-5.661,1,33,1969,When ********* Is Wrong with My Baby,0.0304,138.923,0.347,1969
0.0114,282709,['Sam & Dave'],0.764,149080,0.544,0,R&B;,0.00952,6,0.164,-8.899,1,35,1969,"Hold On, I'm Comin'",0.0333,106.86,0.866,1969
0.659,282709,['Sam & Dave'],0.786,152560,0.455,0,R&B;,1.07E-05,1,0.0353,-9.47,1,31,1969,Wrap It Up - LP / Single Version,0.0414,112.743,0.648,1969
0.317,282709,['Sam & Dave'],0.789,172760,0.374,0,R&B;,9.84E-05,1,0.0711,-11.937,1,28,1969,I Thank You - LP / Single Version,0.0922,117.92,0.711,1969
0.478,33161,['Sly & the Family Stone'],0.655,200333,0.526,0,R&B;,0.00207,10,0.149,-12.954,1,26,5/3/1969,********** Watching You,0.0635,117.985,0.684,1969
0.0412,33161,['Sly & the Family Stone'],0.678,180893,0.891,0,R&B;,0.155,2,0.491,-8.815,1,24,5/3/1969,I Want to Take You Higher - Single Version,0.0735,104.307,0.659,1969
0.518,33161,['Sly & the Family Stone'],0.65,187867,0.834,0,R&B;,2.87E-06,6,0.17,-8.145,1,23,5/3/1969,Stand! - Single Version,0.0679,108.147,0.755,1969
0.227,33161,['Sly & the Family Stone'],0.792,218333,0.684,0,R&B;,0.00635,10,0.0405,-10.368,0,21,5/3/1969,You Can Make It If You Try - Single Version,0.0919,101.217,0.84,1969
0.22,33161,['Sly & the Family Stone'],0.702,206133,0.81,0,R&B;,0,0,0.635,-10.36,1,20,5/3/1969,Soul Clappin' II,0.0466,128.025,0.583,1969
0.15,33161,['Sly & the Family Stone'],0.674,198560,0.793,0,R&B;,0.907,10,0.0817,-12.368,0,20,5/3/1969,My Brain (Zig-Zag) - ************,0.0421,119.951,0.906,1969
0.306,33161,['Sly & the Family Stone'],0.807,141507,0.497,0,R&B;,0.0323,7,0.043,-10.656,1,65,5/3/1969,Everyday People,0.0297,114.523,0.765,1969
0.123,33161,['Sly & the Family Stone'],0.613,322360,0.844,0,R&B;,0.761,9,0.308,-10.147,1,49,5/3/1969,I Want to Take You Higher,0.0553,102.773,0.519,1969
0.214,33161,['Sly & the Family Stone'],0.609,187533,0.788,0,R&B;,2.44E-06,11,0.191,-9.726,1,38,5/3/1969,Stand!,0.0629,108.694,0.517,1969
0.327,33161,['Sly & the Family Stone'],0.463,235827,0.693,0,R&B;,2.76E-06,11,0.236,-10.387,0,36,5/3/1969,Sing a Simple Song - Single Version,0.0782,100.965,0.735,1969
0.496,33161,['Sly & the Family Stone'],0.549,357733,0.626,0,R&B;,0.000324,8,0.552,-8.239,1,33,5/3/1969,"Don't **** Me ****, ****",0.0437,100.643,0.725,1969
0.53,33161,['Sly & the Family Stone'],0.784,218307,0.718,0,R&B;,0.000265,6,0.0653,-11.02,1,32,5/3/1969,You Can Make It If You Try,0.0974,101.84,0.824,1969
0.00488,33161,['Sly & the Family Stone'],0.566,403027,0.943,0,R&B;,0.346,0,0.728,-10.359,1,30,1969,"I Want To Take You Higher - Live at The Woodstock Music & Art Fair, August *** ****",0.123,117.813,0.324,1969
0.00336,33161,['Sly & the Family Stone'],0.453,470667,0.819,0,R&B;,0.0021,5,0.891,-10.938,1,30,1969,"Medley: Higher/Music Lover - Live at The Woodstock Music & Art Fair, August *** ****",0.169,139.127,0.45,1969
0.0194,33161,['Sly & the Family Stone'],0.534,195587,0.86,0,R&B;,0.00771,7,0.414,-11.019,1,30,1969,"Everyday People - Live at The Woodstock Music & Art Fair, August *** ****",0.0346,130.475,0.769,1969
0.0712,33161,['Sly & the Family Stone'],0.454,826333,0.74,0,R&B;,0.26,6,0.546,-9.833,0,29,5/3/1969,**** Machine,0.161,85.802,0.642,1969
0.00624,33161,['Sly & the Family Stone'],0.625,268013,0.922,0,R&B;,0.00674,0,0.839,-8.92,1,29,1969,"Dance To The Music - Live at The Woodstock Music & Art Fair, August *** ****",0.0816,139.712,0.427,1969
0.368,35021,['Smokey Robinson & the Miracles'],0.283,171600,0.424,0,R&B;,9.04E-06,11,0.316,-14.043,0,26,1/1/1969,Wichita Lineman,0.0383,176.557,0.578,1969
0.203,35021,['Smokey Robinson & the Miracles'],0.393,201093,0.55,0,R&B;,0,2,0.0806,-11.279,1,22,1/1/1969,A Legend In Its Own Time,0.0361,156.217,0.679,1969
0.5,35021,['Smokey Robinson & the Miracles'],0.521,242467,0.354,0,R&B;,0,7,0.109,-13.323,0,37,1/1/1969,"Baby, Baby Don't Cry - Stereo",0.0252,95.727,0.662,1969
0.00664,622805,['Stevie Wonder'],0.515,170120,0.822,0,R&B;,0.000386,10,0.147,-8.976,1,28,8/1/1969,At Last,0.0827,114.49,0.899,1969
0.188,622805,['Stevie Wonder'],0.417,194387,0.587,0,R&B;,0,8,0.598,-8.543,1,28,8/1/1969,***** Young Lovers,0.0411,126.144,0.584,1969
0.461,622805,['Stevie Wonder'],0.278,161560,0.422,0,R&B;,1.91E-06,0,0.36,-12.288,1,26,8/1/1969,The Shadow Of Your Smile,0.0291,80.878,0.303,1969
0.115,622805,['Stevie Wonder'],0.312,181573,0.638,0,R&B;,4.70E-05,8,0.345,-9.438,1,25,8/1/1969,Angie ****,0.0302,182.363,0.793,1969
0.0133,622805,['Stevie Wonder'],0.408,165173,0.685,0,R&B;,1.09E-06,0,0.0578,-8.997,1,23,8/1/1969,You And Me,0.0331,103.716,0.77,1969
0.8,622805,['Stevie Wonder'],0.302,225973,0.36,0,R&B;,0,8,0.346,-11.485,0,23,8/1/1969,Give Your Love,0.0335,148.688,0.433,1969
0.0757,622805,['Stevie Wonder'],0.454,165240,0.681,0,R&B;,0,7,0.398,-9.088,1,22,8/1/1969,Pearl,0.036,108.973,0.912,1969
0.47,622805,['Stevie Wonder'],0.61,157013,0.386,0,R&B;,0,7,0.096,-9.415,1,22,8/1/1969,I've Got You,0.0288,115.941,0.891,1969
0.127,622805,['Stevie Wonder'],0.473,153613,0.666,0,R&B;,0,1,0.313,-10.26,1,21,8/1/1969,"******** Knows, ******** Cares",0.0343,95.249,0.864,1969
0.228,622805,['Stevie Wonder'],0.574,173307,0.507,0,R&B;,4.57E-06,6,0.279,-11.343,1,65,8/1/1969,My Cherie Amour,0.0258,101.085,0.514,1969
0.0311,622805,['Stevie Wonder'],0.604,185293,0.357,0,R&B;,0,6,0.0927,-11.419,1,55,8/1/1969,"Yester-Me, Yester-You, *********",0.0269,100.721,0.638,1969
0.00719,622805,['Stevie Wonder'],0.517,220293,0.635,0,R&B;,2.73E-05,11,0.11,-9.294,1,32,8/1/1969,Light My Fire,0.0299,102.868,0.591,1969
0.426,46784,['Syl Johnson'],0.839,195400,0.503,0,R&B;,0.0215,11,0.129,-9.46,1,34,1/1/1969,Come Together,0.0364,89.449,0.717,1969
0.232,46784,['Syl Johnson'],0.638,159053,0.441,0,R&B;,0.0288,1,0.172,-10.11,1,24,1/1/1969,Black Balloons,0.0499,77.678,0.777,1969
0.171,46784,['Syl Johnson'],0.594,147280,0.738,0,R&B;,2.64E-05,9,0.108,-7.077,0,47,1/1/1969,Concrete Reservation,0.0305,90.474,0.771,1969
0.33,46784,['Syl Johnson'],0.755,454853,0.528,0,R&B;,0,8,0.142,-8.946,0,47,1/1/1969,Is It Because I'm Black,0.072,135.104,0.883,1969
0.184,46784,['Syl Johnson'],0.497,221187,0.529,0,R&B;,0,9,0.0749,-10.223,0,30,1/1/1969,I'm Talkin' 'Bout Freedom,0.0452,78.439,0.611,1969
0.289,83013,['The Jackson 5'],0.576,163960,0.654,0,R&B;,2.52E-06,2,0.518,-13.001,1,30,12/18/1969,Chained,0.0411,96.807,0.905,1969
0.0525,83013,['The Jackson 5'],0.702,151467,0.514,0,R&B;,0.000855,8,0.261,-15.203,1,29,12/18/1969,Stand!,0.0287,108.382,0.837,1969
0.453,83013,['The Jackson 5'],0.381,216840,0.266,0,R&B;,0,6,0.367,-12.507,1,26,12/18/1969,My Cherie Amour,0.0288,96.595,0.408,1969
0.678,83013,['The Jackson 5'],0.761,166000,0.638,0,R&B;,5.58E-05,0,0.0835,-9.91,1,24,12/18/1969,******,0.0343,101.237,0.733,1969
0.179,83013,['The Jackson 5'],0.378,241680,0.658,0,R&B;,0.000504,1,0.0929,-13.092,0,25,12/18/1969,Standing In The Shadows Of Love,0.178,186.632,0.56,1969
0.305,83013,['The Jackson 5'],0.469,176333,0.538,0,R&B;,0.00012,8,0.37,-13.559,1,76,12/18/1969,I Want You Back,0.0571,196.605,0.886,1969
0.648,83013,['The Jackson 5'],0.247,235640,0.307,0,R&B;,2.43E-05,7,0.281,-13.16,1,61,12/18/1969,Who's Lovin' You,0.0371,161.982,0.403,1969
0.234,83013,['The Jackson 5'],0.629,189467,0.599,0,R&B;,0.00187,10,0.527,-12.623,1,33,12/18/1969,Zip A Dee Doo Dah,0.0369,87.907,0.861,1969
0.346,83013,['The Jackson 5'],0.435,176040,0.57,0,R&B;,4.30E-06,5,0.505,-13.084,1,33,12/18/1969,Can You Remember,0.0412,83.742,0.63,1969
0.395,762731,['The Chi-Lites'],0.507,181613,0.589,0,R&B;,2.00E-05,10,0.106,-7.191,1,26,1969,You're No Longer Part Of My Heart,0.0277,95.805,0.723,1969
0.0966,7448,['The Delfonics'],0.354,168107,0.613,0,R&B;,2.57E-06,5,0.067,-8.466,0,19,1969,My New Love,0.03,141.702,0.598,1969
0.304,7448,['The Delfonics'],0.552,119467,0.636,0,R&B;,2.32E-05,3,0.153,-6.215,1,48,1969,Ready or Not Here I Come (Can't Hide from Love) - Remastered,0.0338,82.884,0.663,1969
0.533,7448,['The Delfonics'],0.474,198573,0.649,0,R&B;,0,0,0.18,-7.232,1,25,1969,******** Loves You - Remastered,0.0297,132.763,0.656,1969
0.154,53916,['The Fantastic Four'],0.619,190600,0.374,0,R&B;,0,0,0.14,-10.525,1,26,1/1/1969,I Love You Madly,0.0298,94.63,0.544,1969
0.287,53916,['The Fantastic Four'],0.492,175920,0.532,0,R&B;,2.39E-05,1,0.106,-8.39,1,35,1/1/1969,The Whole World Is A Stage,0.0279,88.357,0.907,1969
0.498,60476,['The Friends of Distinction'],0.595,174080,0.857,0,R&B;,0,1,0.355,-6.89,0,50,3/26/1969,Grazing In the *****,0.163,127.629,0.74,1969
0.809,60476,['The Friends of Distinction'],0.385,252280,0.339,0,R&B;,0,4,0.307,-10.413,1,46,3/26/1969,Going In Circles,0.0373,117.449,0.278,1969
0.315,82013,['The Impressions'],0.562,121373,0.663,0,R&B;,2.29E-05,8,0.0385,-7.06,1,22,1969,The Young Mods' Forgotten Story,0.0922,90.241,0.939,1969
0.196,82013,['The Impressions'],0.553,200400,0.519,0,R&B;,0.000435,6,0.0562,-7.645,1,28,1969,Choice of Colors - Single Version,0.0646,87.152,0.571,1969
0.341,82013,['The Impressions'],0.574,144600,0.642,0,R&B;,8.06E-05,11,0.477,-9.966,1,31,1969,Seven Years,0.0449,94.575,0.944,1969
0.0727,766893,['The Isley Brothers'],0.376,169293,0.67,0,R&B;,2.52E-06,10,0.0718,-9.273,1,61,8/21/1969,It's Your Thing,0.0854,185.503,0.837,1969
0.172,402872,['The Meters'],0.507,186853,0.763,0,R&B;,0.886,0,0.324,-12.732,1,59,1969,Cissy Strut,0.0945,176.193,0.708,1969
0.49,402872,['The Meters'],0.622,220533,0.215,0,R&B;,0.811,0,0.0982,-16.846,1,44,1969,Stormy,0.0304,77.904,0.315,1969
0.269,402872,['The Meters'],0.68,160427,0.77,0,R&B;,0.737,5,0.17,-12.349,0,39,1969,Live Wire,0.0389,114.224,0.962,1969
0.324,402872,['The Meters'],0.742,275253,0.692,0,R&B;,0.788,5,0.18,-13.81,1,37,1969,Chug Chug Chug-A-Lug (Push and Shove),0.0813,86.965,0.689,1969
0.267,402872,['The Meters'],0.671,176693,0.46,0,R&B;,0.366,5,0.0379,-13.482,1,33,1969,Sophisticated Cissy,0.0346,142.696,0.812,1969
0.00768,402872,['The Meters'],0.569,175200,0.888,0,R&B;,0.0293,0,0.0485,-10.467,1,33,1969,Here Comes the Meter Man,0.0483,91.158,0.896,1969
0.327,402872,['The Meters'],0.624,194973,0.604,0,R&B;,0.231,2,0.295,-13.443,1,30,1969,Ease Back,0.0692,154.632,0.624,1969
0.4,402872,['The Meters'],0.588,186573,0.8,0,R&B;,0.686,2,0.322,-12.572,1,30,1969,Sing a Simple Song,0.0907,100.967,0.828,1969
0.000366,402872,['The Meters'],0.682,155107,0.821,0,R&B;,0.905,11,0.251,-13.134,0,29,1969,Art,0.0392,119.614,0.967,1969
0.00833,402872,['The Meters'],0.457,146093,0.779,0,R&B;,0.824,7,0.332,-12.047,1,29,1969,6V6 LA,0.0362,106.78,0.585,1969
0.107,402872,['The Meters'],0.676,151307,0.481,0,R&B;,0.854,0,0.129,-12.142,1,28,1969,Sehorn's Farm,0.0357,120.387,0.695,1969
0.0572,402872,['The Meters'],0.605,166093,0.561,0,R&B;,0.774,9,0.171,-12.684,0,27,1969,Ann,0.033,123.27,0.55,1969
0.634,890724,['The Originals'],0.341,201867,0.263,0,R&B;,0,5,0.121,-12.011,1,50,1/1/1969,"Baby, I'm For Real",0.0288,150.17,0.377,1969
0.604,569685,['The Temptations'],0.546,362427,0.484,0,R&B;,0,10,0.195,-13.678,0,24,1/1/1969,Message From A Black Man,0.0292,98.819,0.792,1969
0.166,569685,['The Temptations'],0.545,576827,0.436,0,R&B;,0.00152,5,0.108,-14.293,0,20,1/1/1969,"Runaway Child, Running Wild",0.0326,112.105,0.876,1969
0.646,569685,['The Temptations'],0.526,284893,0.737,0,R&B;,0,2,0.207,-9.816,0,20,1/1/1969,Don't Let The Joneses Get You Down,0.102,118.002,0.681,1969
0.146,569685,['The Temptations'],0.777,184573,0.437,0,R&B;,0,5,0.0859,-15.719,1,16,1/1/1969,I Heard It Through The *********,0.0391,114.94,0.931,1969
